2,1,2000,17.375,17.75,17.375,17.75,12.446039,15400,1
2,2,2000,18,18.125,17.875,17.9375,12.577513,92700,0
2,3,2000,18.0625,18.125,17.9375,18,12.621337,35200,0
2,4,2000,18.125,18.5625,18.125,18.4375,12.928106,51500,1
2,7,2000,18.4375,18.5625,18.375,18.5,12.971928,25200,1
2,8,2000,18.5,18.875,18.5,18.5625,13.01575,45300,1
2,9,2000,18.75,18.75,18.375,18.375,12.884279,9100,0
2,10,2000,18.5,18.5,17.875,17.875,12.533685,9700,0
2,11,2000,17.875,18,17.875,17.9375,12.577513,24700,1
2,14,2000,18.0625,18.0625,17.875,18,12.621337,7100,0
2,15,2000,17.875,18,17.875,17.875,12.533685,4900,1
2,16,2000,17.875,18.5,17.875,18.5,12.971928,69000,1
2,17,2000,18.5,18.6875,18.3125,18.375,12.884279,28100,0
2,18,2000,18.375,18.5625,18.375,18.5,12.971928,5000,1
2,22,2000,18.625,18.8125,18.5625,18.5625,13.01575,10700,0
2,23,2000,18.5625,18.9375,18.5625,18.8125,13.191051,5700,1
2,24,2000,18.875,19.125,18.875,19,13.322524,61800,1
2,25,2000,19,19.25,19,19.25,13.497815,41400,1
2,28,2000,19.25,20.125,19.25,20.125,14.111355,35700,1
2,29,2000,21.75,21.875,21.625,21.875,15.338427,79900,1
3,1,2000,22.5,22.75,21.75,21.75,15.250779,140600,0
3,2,2000,22,22.25,22,22.0625,15.469907,26600,1
3,3,2000,22.125,22.125,22.0625,22.125,15.513722,17300,1
3,6,2000,22.0625,22.25,22.0625,22.0625,15.469907,9900,1
3,7,2000,22.125,22.125,21.75,22,15.426075,26200,0
3,8,2000,22,22.1875,22,22,15.426075,31700,1
3,9,2000,21.875,22,21.75,22,15.426075,7800,1
3,10,2000,22,22.125,21.9375,22.125,15.513722,5200,1
3,13,2000,22.375,23.125,22.25,22.875,16.039619,27900,1
3,14,2000,22.875,23,22.875,22.875,16.039619,1300,1
3,15,2000,23.125,24.125,22.625,24.125,16.9161,29000,1
3,16,2000,24.125,25,24.125,24.375,17.091389,19500,1
3,17,2000,23.375,24.75,23.375,24.75,17.354334,73300,1
3,20,2000,24,24.25,23.875,24,16.828445,134700,1
3,21,2000,23.75,24,23.75,24,16.828445,172200,1
3,22,2000,23.75,23.75,22.625,22.625,15.864313,35900,0
3,23,2000,22.625,22.625,22.5,22.5,15.776665,1300,0
3,24,2000,22.5,22.5,22.375,22.4375,15.73285,5600,0
3,27,2000,22.1875,22.1875,22,22.0625,15.469907,19600,0
3,28,2000,22.0625,22.0625,19.75,20,14.023708,42600,0
3,29,2000,19.75,19.875,19.75,19.75,13.848411,77000,1
3,30,2000,19.8125,20.5,19.8125,20.4375,14.330471,18700,1
3,31,2000,20.4375,20.4375,20.25,20.25,14.199005,23500,0
4,3,2000,20.25,20.6875,20.25,20.625,14.461948,4000,1
4,4,2000,20.625,20.875,20.625,20.75,14.549598,77700,1
4,5,2000,20.75,21.4375,20.625,21.4375,15.031662,32700,1
4,6,2000,21.375,22.4375,21.125,22.375,15.689023,12500,1
4,7,2000,22.25,24.4375,22.25,24.25,17.003746,44500,1
4,10,2000,24.25,24.25,24,24,16.828445,16100,0
4,11,2000,24.125,24.125,24,24.0625,16.872271,6300,0
4,12,2000,24,24,23.8125,23.875,16.740803,3800,0
4,13,2000,23.75,23.75,23.375,23.375,16.390207,4900,0
4,14,2000,23.25,23.25,23,23,16.12726,10200,0
4,17,2000,22.875,22.875,22.375,22.4375,15.73285,15500,0
4,18,2000,22.3125,22.3125,21.875,21.9375,15.382247,2900,0
4,19,2000,21.8125,21.9375,21,21,14.724893,20400,0
4,20,2000,21,21.1562,20.9375,21.125,14.812544,78800,1
4,24,2000,21.0625,21.625,21,21.625,15.163129,15100,1
4,25,2000,21.875,24.5,21.6875,24,16.828445,74600,1
4,26,2000,24.25,24.25,23.8125,24.125,16.9161,67700,0
4,27,2000,24,24.375,24,24.3125,17.047579,12600,1
4,28,2000,24.5,26,24.375,26,18.230814,43100,1
5,1,2000,26.25,26.5,24,24,16.828445,97500,0
5,2,2000,24.125,24.125,23.75,23.8125,16.696974,6100,0
5,3,2000,23.5625,24.375,23.5625,24.25,17.003746,23000,1
5,4,2000,24,24,23.625,23.625,16.565502,6300,0
5,5,2000,23.5,23.875,23.5,23.6875,16.609325,6200,1
5,8,2000,23.5625,24.125,23.5,24,16.828445,20400,1
5,9,2000,24.125,24.375,24.0625,24.375,17.091389,19900,1
5,10,2000,24.5,25.0625,24.375,25.0625,17.57346,23400,1
5,11,2000,25.125,25.75,25.125,25.25,17.704929,30200,1
5,12,2000,25,25.75,24.875,25.75,18.055523,32300,1
5,15,2000,25.75,26.5,25.625,25.75,18.055523,73700,1
5,16,2000,25.8125,26.5,25.625,26.25,18.406105,26100,1
5,17,2000,26.375,26.5,26.25,26.375,18.493761,5300,1
5,18,2000,26.375,26.375,26.0625,26.1875,18.362295,9400,0
5,19,2000,26.1875,26.1875,26,26.125,18.318468,38200,0
5,22,2000,26,26,25.8125,25.8125,18.09935,6700,0
5,23,2000,25.375,25.375,23.75,23.75,16.653151,63200,0
5,24,2000,23.25,23.625,23,23.25,16.302563,33100,1
5,25,2000,23.375,23.5,23.375,23.375,16.390207,12500,1
5,26,2000,23.375,23.625,23.25,23.25,16.302563,64800,0
5,30,2000,23.25,23.25,22.8125,23.25,16.302563,89000,1
5,31,2000,23.25,24.1875,23.25,24.0625,16.872271,68300,1
6,1,2000,24.0625,24.75,24.0625,24.375,17.091389,38200,1
6,2,2000,24.5,26,24.5,25.75,18.055523,62400,1
6,5,2000,25.625,27,25.375,26.875,18.844353,145400,1
6,6,2000,26.875,26.875,26.375,26.4375,18.537592,61200,0
6,7,2000,26.4375,26.4375,25.9375,25.9375,18.186981,16400,0
6,8,2000,25.8125,25.8125,25.375,25.4375,17.836403,32200,0
6,9,2000,25.375,25.4375,25.25,25.4375,17.836403,29700,1
6,12,2000,25.4375,25.4375,24.5,25.25,17.704929,75500,0
6,13,2000,24.75,26,24.75,26,18.230814,185700,1
6,14,2000,26,26.9375,26,26.8125,18.800535,162900,1
6,15,2000,27.0625,28,27.0625,27.5,19.282602,104300,1
6,16,2000,27.5,29.25,27.5,29,20.334383,222700,1
6,19,2000,29.25,29.375,28.75,28.8125,20.202898,197500,0
6,20,2000,28.625,28.625,28,28.4375,19.939959,68600,0
6,21,2000,28.5,29.25,28.5,29.25,20.509663,35700,1
6,22,2000,29.1875,31.375,29,30.875,21.649099,53000,1
6,23,2000,30.875,30.9062,30,30.1875,21.16703,53900,0
6,26,2000,30,31,29.75,31,21.736744,85500,1
6,27,2000,31.25,32.625,31.125,32.375,22.700878,58000,1
6,28,2000,32.375,36,32,35,24.541491,128800,1
6,29,2000,35,35,32.625,32.625,22.876175,292000,0
6,30,2000,32.875,34,29,29,20.334383,583600,0
7,3,2000,29.1875,29.625,29.125,29.25,20.509663,80300,1
7,5,2000,29.25,29.5,28.375,29.375,20.597315,80400,1
7,6,2000,29.125,29.25,28.75,28.875,20.246721,56000,0
7,7,2000,28.625,29.75,28.3125,29.75,20.860266,36300,1
